,contacts,energy,residues
0,-0.0,31096.0,0.52
1,-0.0,30498.0,0.51
2,-0.0,31096.0,0.52
3,-0.0,30498.0,0.51
4,-0.0,29900.0,0.5
5,-0.0,30498.0,0.51
6,-0.0,29900.0,0.5
7,-0.0,30498.0,0.51
8,-0.0,29900.0,0.5
9,-0.0,29302.0,0.49
10,-0.0,28704.0,0.48
11,-0.0,28106.0,0.47
12,-0.0,27508.0,0.46
13,-0.0,26910.0,0.45
14,-0.0,26312.0,0.44
15,-0.0,25714.0,0.43
16,-0.0,25116.0,0.42
17,-0.0,24518.0,0.41
18,-0.0,23920.0,0.4
19,-0.0,24518.0,0.41
20,-0.0,23920.0,0.4
21,-0.0,23322.0,0.39
22,-0.0,22724.0,0.38
23,-0.0,22126.0,0.37
24,-0.0,22724.0,0.38
25,-0.0,22126.0,0.37
26,-0.0,21528.0,0.36
27,-0.0,20930.0,0.35
28,-0.0,21528.0,0.36
29,-0.0,22126.0,0.37
30,-0.0,21528.0,0.36
31,-0.0,22126.0,0.37
32,-0.0,21528.0,0.36
33,-0.0,22126.0,0.37
34,-0.0,22724.0,0.38
35,-0.0,22126.0,0.37
36,-0.0,21528.0,0.36
37,-0.0,22126.0,0.37
38,-0.0,22724.0,0.38
39,-0.0,22126.0,0.37
40,-0.0,21528.0,0.36
41,-0.0,20930.0,0.35
42,-0.0,20332.0,0.34
43,-0.0,19734.0,0.33
44,-0.0,19136.0,0.32
45,-0.0,19734.0,0.33
46,-0.0,19136.0,0.32
47,-0.0,18538.0,0.31
48,-0.0,19136.0,0.32
49,-0.0,18538.0,0.31
50,-0.0,17940.0,0.3
51,-0.0,17342.0,0.29
52,-0.0,17940.0,0.3
53,-0.0,17342.0,0.29
54,-0.0,16744.0,0.28
55,-0.0,16146.0,0.27
56,-0.0,15548.0,0.26
57,-0.0,14950.0,0.25
58,-0.0,14352.0,0.24
59,-0.0,13754.0,0.23
60,-0.0,14352.0,0.24
61,-0.0,13754.0,0.23
62,-0.0,14352.0,0.24
63,-0.0,14950.0,0.25
64,-0.0,15548.0,0.26
65,-0.0,14950.0,0.25
66,-0.0,14352.0,0.24
67,-0.0,13754.0,0.23
68,-0.0,13156.0,0.22
69,-0.0,13754.0,0.23
70,-0.0,13156.0,0.22
71,-0.0,12558.0,0.21
72,-0.0,11960.0,0.2
73,-0.0,11362.0,0.19
74,-0.0,11960.0,0.2
75,-0.0,12558.0,0.21
76,-0.0,13156.0,0.22
77,-0.0,12558.0,0.21
78,-0.0,11960.0,0.2
79,-0.0,12558.0,0.21
80,-0.0,11960.0,0.2
81,-0.0,11362.0,0.19
82,-0.0,11960.0,0.2
83,-0.0,11362.0,0.19
84,-0.0,11960.0,0.2
85,-0.0,11362.0,0.19
86,-0.0,11960.0,0.2
87,-0.0,11362.0,0.19
88,-0.0,10764.0,0.18
89,-0.0,11362.0,0.19
90,-0.0,10764.0,0.18
91,-0.0,10166.0,0.17
92,-0.0,10764.0,0.18
93,-0.0,10166.0,0.17
94,-0.0,10764.0,0.18
95,-0.0,11362.0,0.19
96,-0.0,10764.0,0.18
97,-0.0,11362.0,0.19
98,-0.0,11960.0,0.2
99,-0.0,11362.0,0.19
100,-0.0,11960.0,0.2
101,-0.0,11362.0,0.19
102,-0.0,10764.0,0.18
103,-0.0,10166.0,0.17
104,-0.0,10764.0,0.18
105,-0.0,11362.0,0.19
106,-0.0,11960.0,0.2
107,-0.0,12558.0,0.21
108,-0.0,13156.0,0.22
109,-0.0,13754.0,0.23
110,-0.0,14352.0,0.24
111,-0.0,14950.0,0.25
