,contacts,energy,residues
0,0.154639175258,20178.0,0.54
1,0.154639175258,19346.0,0.53
2,0.154639175258,20178.0,0.54
3,0.175257731959,17710.0,0.55
4,0.19587628866,15242.0,0.56
5,0.19587628866,14410.0,0.55
6,0.20618556701,13592.0,0.56
7,0.237113402062,9474.0,0.57
8,0.226804123711,10292.0,0.56
9,0.216494845361,11110.0,0.55
10,0.216494845361,11942.0,0.56
11,0.216494845361,11110.0,0.55
12,0.226804123711,10292.0,0.56
13,0.247422680412,7824.0,0.57
14,0.257731958763,7006.0,0.58
15,0.278350515464,4538.0,0.59
16,0.298969072165,2070.0,0.6
17,0.298969072165,1238.0,0.59
18,0.309278350515,420.0,0.6
19,0.298969072165,1238.0,0.59
20,0.309278350515,420.0,0.6
21,0.329896907216,-2048.0,0.61
22,0.360824742268,-6166.0,0.62
23,0.360824742268,-6998.0,0.61
24,0.360824742268,-7830.0,0.6
25,0.371134020619,-8648.0,0.61
26,0.40206185567,-12766.0,0.62
27,0.422680412371,-15234.0,0.63
28,0.412371134021,-14416.0,0.62
29,0.422680412371,-15234.0,0.63
30,0.432989690722,-16052.0,0.64
31,0.432989690722,-15220.0,0.65
32,0.432989690722,-14388.0,0.66
33,0.422680412371,-13570.0,0.65
34,0.432989690722,-14388.0,0.66
35,0.443298969072,-15206.0,0.67
36,0.443298969072,-14374.0,0.68
37,0.443298969072,-15206.0,0.67
38,0.463917525773,-17674.0,0.68
39,0.463917525773,-18506.0,0.67
40,0.474226804124,-19324.0,0.68
41,0.474226804124,-20156.0,0.67
42,0.474226804124,-20988.0,0.66
43,0.484536082474,-21806.0,0.67
44,0.505154639175,-24274.0,0.68
45,0.505154639175,-23442.0,0.69
46,0.515463917526,-24260.0,0.7
47,0.525773195876,-25078.0,0.71
48,0.525773195876,-24246.0,0.72
49,0.515463917526,-23428.0,0.71
50,0.525773195876,-24246.0,0.72
51,0.536082474227,-25064.0,0.73
52,0.525773195876,-24246.0,0.72
53,0.556701030928,-28364.0,0.73
