,contacts,energy,residues
0,-0.0,23400.0,0.45
1,-0.0,23920.0,0.46
2,-0.0,23400.0,0.45
3,-0.0,22880.0,0.44
4,-0.0,22360.0,0.43
5,-0.0,21840.0,0.42
6,-0.0,21320.0,0.41
7,-0.0,20800.0,0.4
8,-0.0,20280.0,0.39
9,-0.0,20800.0,0.4
10,-0.0,20280.0,0.39
11,-0.0,19760.0,0.38
12,-0.0,19240.0,0.37
13,-0.0,19760.0,0.38
14,-0.0,20280.0,0.39
15,-0.0,20800.0,0.4
16,-0.0,21320.0,0.41
17,-0.0,21840.0,0.42
18,-0.0,21320.0,0.41
19,-0.0,20800.0,0.4
20,-0.0,20280.0,0.39
21,-0.0,20800.0,0.4
22,-0.0,21320.0,0.41
23,-0.0,20800.0,0.4
24,-0.0,20280.0,0.39
25,-0.0,19760.0,0.38
26,-0.0,20280.0,0.39
27,-0.0,19760.0,0.38
28,0.0204081632653,18630.0,0.39
29,0.0204081632653,19150.0,0.4
30,0.0204081632653,18630.0,0.39
31,0.0204081632653,18110.0,0.38
32,0.0204081632653,17590.0,0.37
33,0.0204081632653,18110.0,0.38
34,0.0204081632653,17590.0,0.37
35,0.0204081632653,18110.0,0.38
36,0.0204081632653,17590.0,0.37
37,0.0204081632653,17070.0,0.36
38,0.0204081632653,16550.0,0.35
39,0.0204081632653,16030.0,0.34
40,0.0204081632653,16550.0,0.35
41,0.0204081632653,16030.0,0.34
42,0.0204081632653,16550.0,0.35
43,0.0204081632653,16030.0,0.34
44,0.0204081632653,15510.0,0.33
45,0.0204081632653,16030.0,0.34
46,0.0204081632653,16550.0,0.35
47,0.0204081632653,16030.0,0.34
48,0.0204081632653,16550.0,0.35
49,0.0204081632653,17070.0,0.36
50,0.0204081632653,16550.0,0.35
51,0.0204081632653,17070.0,0.36
52,0.0204081632653,16550.0,0.35
53,0.0204081632653,17070.0,0.36
54,0.0204081632653,16550.0,0.35
55,0.0204081632653,16030.0,0.34
56,0.0204081632653,15510.0,0.33
57,0.0204081632653,14990.0,0.32
58,0.0204081632653,15510.0,0.33
59,0.0204081632653,14990.0,0.32
60,0.0204081632653,15510.0,0.33
61,0.0204081632653,14990.0,0.32
62,0.0204081632653,15510.0,0.33
63,0.0204081632653,16030.0,0.34
64,0.0204081632653,15510.0,0.33
65,0.0204081632653,16030.0,0.34
66,0.0204081632653,15510.0,0.33
67,0.0204081632653,16030.0,0.34
68,0.0204081632653,15510.0,0.33
69,0.0204081632653,14990.0,0.32
70,0.0204081632653,14470.0,0.31
71,0.0204081632653,13950.0,0.3
72,0.0204081632653,13430.0,0.29
73,0.0204081632653,13950.0,0.3
74,0.0204081632653,14470.0,0.31
75,0.0204081632653,13950.0,0.3
76,0.0204081632653,13430.0,0.29
77,0.0204081632653,12910.0,0.28
78,0.0204081632653,12390.0,0.27
79,0.0204081632653,11870.0,0.26
80,0.0204081632653,12390.0,0.27
81,0.0204081632653,11870.0,0.26
82,0.0204081632653,12390.0,0.27
83,0.0204081632653,11870.0,0.26
84,0.0204081632653,11350.0,0.25
85,0.0204081632653,11870.0,0.26
86,0.0204081632653,11350.0,0.25
87,0.0204081632653,10830.0,0.24
88,0.0204081632653,11350.0,0.25
89,0.0204081632653,10830.0,0.24
90,0.0204081632653,11350.0,0.25
91,0.0204081632653,11870.0,0.26
92,0.0204081632653,12390.0,0.27
93,0.0204081632653,12910.0,0.28
94,0.0408163265306,11780.0,0.29
95,0.0408163265306,11260.0,0.28
96,0.0408163265306,11780.0,0.29
97,0.0408163265306,11260.0,0.28
98,0.0408163265306,10740.0,0.27
99,0.0408163265306,11260.0,0.28
100,0.0408163265306,10740.0,0.27
101,0.0408163265306,11260.0,0.28
102,0.0408163265306,10740.0,0.27
103,0.0408163265306,11260.0,0.28
104,0.0408163265306,11780.0,0.29
105,0.0408163265306,12300.0,0.3
106,0.0408163265306,11780.0,0.29
107,0.0408163265306,12300.0,0.3
108,0.0408163265306,12820.0,0.31
109,0.0408163265306,13340.0,0.32
110,0.0408163265306,12820.0,0.31
111,0.0408163265306,13340.0,0.32
112,0.0408163265306,12820.0,0.31
113,0.0408163265306,13340.0,0.32
114,0.0408163265306,13860.0,0.33
115,0.0408163265306,13340.0,0.32
116,0.0408163265306,13860.0,0.33
117,0.0408163265306,13340.0,0.32
118,0.0408163265306,12820.0,0.31
119,0.0408163265306,12300.0,0.3
120,0.0408163265306,12820.0,0.31
121,0.0408163265306,13340.0,0.32
122,0.0408163265306,12820.0,0.31
123,0.0408163265306,13340.0,0.32
124,0.0408163265306,12820.0,0.31
125,0.0408163265306,12300.0,0.3
126,0.0408163265306,11780.0,0.29
127,0.0408163265306,11260.0,0.28
128,0.0408163265306,11780.0,0.29
129,0.0408163265306,11260.0,0.28
130,0.0408163265306,10740.0,0.27
131,0.0408163265306,10220.0,0.26
132,0.0408163265306,9700.0,0.25
133,0.0408163265306,10220.0,0.26
134,0.0408163265306,10740.0,0.27
135,0.0408163265306,10220.0,0.26
