,contacts,energy,residues
0,0.0824742268041,31260.0,0.45
1,0.0927835051546,30598.0,0.46
2,0.0927835051546,29610.0,0.45
3,0.103092783505,28948.0,0.46
4,0.134020618557,24986.0,0.47
5,0.144329896907,24324.0,0.48
6,0.144329896907,23336.0,0.47
7,0.154639175258,22674.0,0.48
8,0.154639175258,21686.0,0.47
9,0.144329896907,22348.0,0.46
10,0.164948453608,20036.0,0.47
11,0.164948453608,19048.0,0.46
12,0.164948453608,18060.0,0.45
13,0.175257731959,17398.0,0.46
14,0.175257731959,16410.0,0.45
15,0.175257731959,17398.0,0.46
16,0.175257731959,16410.0,0.45
17,0.175257731959,15422.0,0.44
18,0.19587628866,13110.0,0.45
19,0.20618556701,12448.0,0.46
20,0.216494845361,11786.0,0.47
21,0.226804123711,11124.0,0.48
22,0.226804123711,10136.0,0.47
23,0.226804123711,11124.0,0.48
24,0.226804123711,10136.0,0.47
25,0.226804123711,11124.0,0.48
26,0.237113402062,10462.0,0.49
27,0.237113402062,9474.0,0.48
28,0.247422680412,8812.0,0.49
29,0.257731958763,8150.0,0.5
30,0.257731958763,7162.0,0.49
31,0.268041237113,6500.0,0.5
32,0.268041237113,5512.0,0.49
33,0.268041237113,6500.0,0.5
34,0.268041237113,5512.0,0.49
35,0.268041237113,4524.0,0.48
36,0.268041237113,5512.0,0.49
37,0.268041237113,6500.0,0.5
38,0.257731958763,7162.0,0.49
39,0.247422680412,7824.0,0.48
40,0.257731958763,7162.0,0.49
41,0.257731958763,6174.0,0.48
42,0.268041237113,5512.0,0.49
43,0.278350515464,4850.0,0.5
44,0.278350515464,5838.0,0.51
45,0.278350515464,4850.0,0.5
46,0.288659793814,4188.0,0.51
47,0.288659793814,3200.0,0.5
48,0.288659793814,2212.0,0.49
49,0.288659793814,1224.0,0.48
50,0.319587628866,-2738.0,0.49
51,0.319587628866,-3726.0,0.48
52,0.319587628866,-2738.0,0.49
53,0.319587628866,-1750.0,0.5
54,0.329896907216,-2412.0,0.51
55,0.329896907216,-3400.0,0.5
56,0.350515463918,-5712.0,0.51
57,0.360824742268,-6374.0,0.52
58,0.371134020619,-7036.0,0.53
59,0.371134020619,-6048.0,0.54
60,0.371134020619,-7036.0,0.53
61,0.360824742268,-6374.0,0.52
62,0.360824742268,-7362.0,0.51
63,0.360824742268,-6374.0,0.52
64,0.340206185567,-4062.0,0.51
65,0.329896907216,-3400.0,0.5
66,0.340206185567,-4062.0,0.51
67,0.350515463918,-4724.0,0.52
68,0.360824742268,-5386.0,0.53
69,0.360824742268,-6374.0,0.52
70,0.381443298969,-8686.0,0.53
71,0.381443298969,-7698.0,0.54
72,0.381443298969,-6710.0,0.55
73,0.381443298969,-7698.0,0.54
74,0.39175257732,-8360.0,0.55
75,0.39175257732,-9348.0,0.54
76,0.381443298969,-8686.0,0.53
77,0.39175257732,-9348.0,0.54
78,0.381443298969,-8686.0,0.53
79,0.412371134021,-12648.0,0.54
80,0.412371134021,-11660.0,0.55
81,0.422680412371,-12322.0,0.56
82,0.443298969072,-14634.0,0.57
83,0.453608247423,-15296.0,0.58
84,0.484536082474,-19258.0,0.59
85,0.474226804124,-18596.0,0.58
86,0.474226804124,-19584.0,0.57
87,0.484536082474,-20246.0,0.58
88,0.505154639175,-22558.0,0.59
89,0.505154639175,-21570.0,0.6
90,0.505154639175,-20582.0,0.61
91,0.505154639175,-19594.0,0.62
92,0.515463917526,-20256.0,0.63
93,0.505154639175,-19594.0,0.62
94,0.515463917526,-20256.0,0.63
95,0.515463917526,-21244.0,0.62
96,0.515463917526,-20256.0,0.63
97,0.515463917526,-21244.0,0.62
98,0.525773195876,-21906.0,0.63
99,0.525773195876,-22894.0,0.62
100,0.525773195876,-21906.0,0.63
101,0.536082474227,-22568.0,0.64
102,0.525773195876,-21906.0,0.63
103,0.536082474227,-22568.0,0.64
104,0.536082474227,-21580.0,0.65
105,0.536082474227,-22568.0,0.64
106,0.546391752577,-23230.0,0.65
107,0.556701030928,-23892.0,0.66
108,0.567010309278,-24554.0,0.67
109,0.567010309278,-25542.0,0.66
110,0.577319587629,-26204.0,0.67
111,0.587628865979,-26866.0,0.68
112,0.59793814433,-27528.0,0.69
113,0.59793814433,-26540.0,0.7
114,0.628865979381,-30502.0,0.71
115,0.639175257732,-31164.0,0.72
116,0.639175257732,-30176.0,0.73
117,0.649484536082,-30838.0,0.74
118,0.649484536082,-29850.0,0.75
119,0.670103092784,-32162.0,0.76
120,0.649484536082,-29850.0,0.75
121,0.649484536082,-28862.0,0.76
122,0.649484536082,-29850.0,0.75
123,0.659793814433,-30512.0,0.76
124,0.659793814433,-29524.0,0.77
125,0.670103092784,-30186.0,0.78
126,0.670103092784,-29198.0,0.79
127,0.670103092784,-30186.0,0.78
128,0.670103092784,-31174.0,0.77
129,0.670103092784,-30186.0,0.78
130,0.680412371134,-30848.0,0.79
131,0.680412371134,-29860.0,0.8
132,0.680412371134,-30848.0,0.79
133,0.680412371134,-31836.0,0.78
134,0.680412371134,-30848.0,0.79
135,0.690721649485,-31510.0,0.8
136,0.690721649485,-32498.0,0.79
137,0.721649484536,-36460.0,0.8
138,0.721649484536,-35472.0,0.81
139,0.731958762887,-36134.0,0.82
140,0.742268041237,-36796.0,0.83
141,0.731958762887,-36134.0,0.82
142,0.742268041237,-36796.0,0.83
143,0.742268041237,-35808.0,0.84
144,0.742268041237,-36796.0,0.83
145,0.752577319588,-37458.0,0.84
146,0.752577319588,-38446.0,0.83
147,0.742268041237,-37784.0,0.82
148,0.742268041237,-36796.0,0.83
