,contacts,energy,residues
0,0.0222222222222,23050.0,0.5
1,0.0222222222222,22062.0,0.48
2,0.0666666666667,19750.0,0.5
3,0.0666666666667,20738.0,0.52
4,0.0666666666667,19750.0,0.5
5,0.0666666666667,18762.0,0.48
6,0.0666666666667,17774.0,0.46
7,0.0666666666667,16786.0,0.44
8,0.0666666666667,15798.0,0.42
9,0.0666666666667,16786.0,0.44
10,0.0666666666667,17774.0,0.46
11,0.0888888888889,17112.0,0.48
12,0.0888888888889,16124.0,0.46
13,0.0888888888889,15136.0,0.44
14,0.0888888888889,16124.0,0.46
15,0.0888888888889,15136.0,0.44
16,0.0888888888889,14148.0,0.42
17,0.111111111111,13486.0,0.44
18,0.111111111111,12498.0,0.42
19,0.111111111111,11510.0,0.4
20,0.111111111111,10522.0,0.38
21,0.111111111111,9534.0,0.36
22,0.111111111111,8546.0,0.34
23,0.111111111111,7558.0,0.32
24,0.111111111111,6570.0,0.3
25,0.111111111111,7558.0,0.32
26,0.133333333333,6896.0,0.34
27,0.155555555556,6234.0,0.36
28,0.155555555556,5246.0,0.34
29,0.155555555556,6234.0,0.36
30,0.155555555556,5246.0,0.34
31,0.155555555556,4258.0,0.32
32,0.133333333333,4920.0,0.3
33,0.133333333333,5908.0,0.32
34,0.133333333333,6896.0,0.34
35,0.133333333333,5908.0,0.32
36,0.133333333333,4920.0,0.3
37,0.133333333333,5908.0,0.32
38,0.133333333333,6896.0,0.34
39,0.133333333333,5908.0,0.32
40,0.133333333333,6896.0,0.34
41,0.133333333333,7884.0,0.36
42,0.133333333333,8872.0,0.38
43,0.133333333333,9860.0,0.4
44,0.133333333333,8872.0,0.38
45,0.111111111111,9534.0,0.36
46,0.111111111111,8546.0,0.34
47,0.111111111111,9534.0,0.36
48,0.111111111111,8546.0,0.34
49,0.111111111111,9534.0,0.36
50,0.111111111111,10522.0,0.38
51,0.111111111111,11510.0,0.4
52,0.111111111111,12498.0,0.42
53,0.111111111111,11510.0,0.4
54,0.111111111111,12498.0,0.42
55,0.111111111111,13486.0,0.44
56,0.111111111111,12498.0,0.42
57,0.155555555556,10186.0,0.44
58,0.155555555556,9198.0,0.42
59,0.155555555556,8210.0,0.4
60,0.155555555556,9198.0,0.42
61,0.155555555556,10186.0,0.44
62,0.155555555556,9198.0,0.42
63,0.155555555556,10186.0,0.44
64,0.155555555556,11174.0,0.46
65,0.155555555556,10186.0,0.44
66,0.155555555556,9198.0,0.42
67,0.155555555556,8210.0,0.4
68,0.155555555556,9198.0,0.42
69,0.155555555556,10186.0,0.44
70,0.155555555556,11174.0,0.46
71,0.155555555556,10186.0,0.44
72,0.155555555556,9198.0,0.42
73,0.155555555556,10186.0,0.44
74,0.155555555556,11174.0,0.46
75,0.155555555556,10186.0,0.44
76,0.177777777778,9524.0,0.46
77,0.177777777778,8536.0,0.44
78,0.177777777778,9524.0,0.46
79,0.177777777778,8536.0,0.44
80,0.177777777778,7548.0,0.42
81,0.177777777778,8536.0,0.44
82,0.177777777778,7548.0,0.42
83,0.177777777778,6560.0,0.4
84,0.177777777778,5572.0,0.38
85,0.177777777778,4584.0,0.36
86,0.177777777778,5572.0,0.38
87,0.177777777778,6560.0,0.4
88,0.177777777778,5572.0,0.38
89,0.177777777778,4584.0,0.36
90,0.177777777778,3596.0,0.34
91,0.177777777778,4584.0,0.36
92,0.177777777778,3596.0,0.34
93,0.177777777778,4584.0,0.36
94,0.177777777778,5572.0,0.38
95,0.177777777778,6560.0,0.4
96,0.177777777778,7548.0,0.42
97,0.177777777778,6560.0,0.4
98,0.177777777778,5572.0,0.38
99,0.177777777778,4584.0,0.36
100,0.177777777778,3596.0,0.34
101,0.2,2934.0,0.36
102,0.2,3922.0,0.38
103,0.177777777778,4584.0,0.36
104,0.155555555556,5246.0,0.34
105,0.155555555556,6234.0,0.36
106,0.155555555556,5246.0,0.34
107,0.155555555556,6234.0,0.36
108,0.155555555556,5246.0,0.34
109,0.155555555556,6234.0,0.36
110,0.155555555556,5246.0,0.34
111,0.155555555556,4258.0,0.32
112,0.155555555556,5246.0,0.34
113,0.155555555556,4258.0,0.32
114,0.155555555556,3270.0,0.3
115,0.155555555556,4258.0,0.32
116,0.155555555556,5246.0,0.34
117,0.155555555556,6234.0,0.36
118,0.133333333333,6896.0,0.34
119,0.133333333333,5908.0,0.32
120,0.133333333333,4920.0,0.3
121,0.133333333333,5908.0,0.32
122,0.133333333333,4920.0,0.3
123,0.133333333333,3932.0,0.28
124,0.133333333333,4920.0,0.3
125,0.133333333333,5908.0,0.32
126,0.133333333333,6896.0,0.34
127,0.133333333333,5908.0,0.32
128,0.133333333333,6896.0,0.34
129,0.133333333333,5908.0,0.32
130,0.133333333333,4920.0,0.3
131,0.133333333333,5908.0,0.32
132,0.133333333333,6896.0,0.34
133,0.133333333333,5908.0,0.32
134,0.133333333333,4920.0,0.3
135,0.133333333333,5908.0,0.32
136,0.133333333333,4920.0,0.3
137,0.133333333333,5908.0,0.32
138,0.111111111111,6570.0,0.3
139,0.111111111111,5582.0,0.28
140,0.111111111111,6570.0,0.3
141,0.133333333333,5908.0,0.32
142,0.111111111111,6570.0,0.3
143,0.111111111111,5582.0,0.28
144,0.111111111111,6570.0,0.3
145,0.111111111111,7558.0,0.32
146,0.111111111111,6570.0,0.3
147,0.111111111111,7558.0,0.32
148,0.111111111111,6570.0,0.3
149,0.111111111111,5582.0,0.28
150,0.111111111111,4594.0,0.26
151,0.111111111111,3606.0,0.24
152,0.111111111111,4594.0,0.26
153,0.111111111111,3606.0,0.24
154,0.111111111111,4594.0,0.26
155,0.111111111111,5582.0,0.28
156,0.111111111111,6570.0,0.3
157,0.111111111111,5582.0,0.28
158,0.111111111111,4594.0,0.26
159,0.111111111111,5582.0,0.28
160,0.111111111111,6570.0,0.3
161,0.111111111111,7558.0,0.32
162,0.111111111111,8546.0,0.34
163,0.0888888888889,9208.0,0.32
164,0.0888888888889,10196.0,0.34
165,0.0888888888889,9208.0,0.32
166,0.111111111111,8546.0,0.34
167,0.111111111111,9534.0,0.36
168,0.111111111111,8546.0,0.34
169,0.111111111111,7558.0,0.32
170,0.111111111111,6570.0,0.3
171,0.111111111111,7558.0,0.32
172,0.111111111111,8546.0,0.34
173,0.111111111111,9534.0,0.36
174,0.111111111111,8546.0,0.34
175,0.111111111111,7558.0,0.32
176,0.111111111111,6570.0,0.3
177,0.111111111111,7558.0,0.32
178,0.111111111111,8546.0,0.34
179,0.111111111111,9534.0,0.36
180,0.111111111111,8546.0,0.34
181,0.111111111111,9534.0,0.36
182,0.111111111111,8546.0,0.34
183,0.111111111111,7558.0,0.32
184,0.111111111111,8546.0,0.34
185,0.111111111111,9534.0,0.36
186,0.111111111111,8546.0,0.34
187,0.133333333333,7884.0,0.36
188,0.133333333333,8872.0,0.38
189,0.177777777778,6560.0,0.4
190,0.177777777778,7548.0,0.42
191,0.177777777778,8536.0,0.44
192,0.177777777778,7548.0,0.42
193,0.177777777778,6560.0,0.4
194,0.177777777778,5572.0,0.38
195,0.177777777778,4584.0,0.36
196,0.177777777778,5572.0,0.38
197,0.177777777778,6560.0,0.4
