,energy,residues,contacts
0,7270.0,0.45121951219512196,0.20253164556962025
1,4880.0,0.4634146341463415,0.22784810126582278
2,4880.0,0.4634146341463415,0.22784810126582278
3,4880.0,0.4634146341463415,0.22784810126582278
4,4880.0,0.4634146341463415,0.22784810126582278
5,4880.0,0.4634146341463415,0.22784810126582278
6,4880.0,0.4634146341463415,0.22784810126582278
7,4880.0,0.4634146341463415,0.22784810126582278
8,4880.0,0.4634146341463415,0.22784810126582278
9,3970.0,0.45121951219512196,0.22784810126582278
10,1580.0,0.4634146341463415,0.25316455696202533
11,2320.0,0.45121951219512196,0.24050632911392406
12,2320.0,0.45121951219512196,0.24050632911392406
13,-70.0,0.4634146341463415,0.26582278481012656
14,-70.0,0.4634146341463415,0.26582278481012656
15,-810.0,0.475609756097561,0.27848101265822783
16,-810.0,0.475609756097561,0.27848101265822783
17,-810.0,0.475609756097561,0.27848101265822783
18,-1720.0,0.4634146341463415,0.27848101265822783
19,-1720.0,0.4634146341463415,0.27848101265822783
20,-4110.0,0.475609756097561,0.3037974683544304
21,-3370.0,0.4634146341463415,0.2911392405063291
22,-4110.0,0.475609756097561,0.3037974683544304
23,-4110.0,0.475609756097561,0.3037974683544304
24,-4110.0,0.475609756097561,0.3037974683544304
25,-4110.0,0.475609756097561,0.3037974683544304
26,-4110.0,0.475609756097561,0.3037974683544304
27,-4110.0,0.475609756097561,0.3037974683544304
28,-4110.0,0.475609756097561,0.3037974683544304
29,-4110.0,0.475609756097561,0.3037974683544304
30,-4110.0,0.475609756097561,0.3037974683544304
31,-4110.0,0.475609756097561,0.3037974683544304
32,-4850.0,0.4878048780487805,0.31645569620253167
33,-4850.0,0.4878048780487805,0.31645569620253167
34,-5590.0,0.5,0.3291139240506329
35,-5590.0,0.5,0.3291139240506329
36,-6500.0,0.4878048780487805,0.3291139240506329
37,-6500.0,0.4878048780487805,0.3291139240506329
38,-6500.0,0.4878048780487805,0.3291139240506329
39,-6500.0,0.4878048780487805,0.3291139240506329
40,-6500.0,0.4878048780487805,0.3291139240506329
41,-6500.0,0.4878048780487805,0.3291139240506329
42,-6500.0,0.4878048780487805,0.3291139240506329
43,-5760.0,0.475609756097561,0.31645569620253167
44,-6500.0,0.4878048780487805,0.3291139240506329
45,-7240.0,0.5,0.34177215189873417
46,-7240.0,0.5,0.34177215189873417
47,-7980.0,0.5121951219512195,0.35443037974683544
48,-10370.0,0.524390243902439,0.37974683544303794
49,-10370.0,0.524390243902439,0.37974683544303794
50,-10370.0,0.524390243902439,0.37974683544303794
51,-10370.0,0.524390243902439,0.37974683544303794
52,-11280.0,0.5121951219512195,0.37974683544303794
53,-11280.0,0.5121951219512195,0.37974683544303794
54,-11280.0,0.5121951219512195,0.37974683544303794
55,-11280.0,0.5121951219512195,0.37974683544303794
56,-11280.0,0.5121951219512195,0.37974683544303794
57,-11280.0,0.5121951219512195,0.37974683544303794
58,-11280.0,0.5121951219512195,0.37974683544303794
59,-11280.0,0.5121951219512195,0.37974683544303794
60,-13670.0,0.524390243902439,0.4050632911392405
61,-12760.0,0.5365853658536586,0.4050632911392405
