,energy,residues,contacts
0,-1542.0,0.4634146341463415,0.22784810126582278
1,-633.0,0.45121951219512196,0.21518987341772153
2,-633.0,0.45121951219512196,0.21518987341772153
3,-633.0,0.45121951219512196,0.21518987341772153
4,-633.0,0.45121951219512196,0.21518987341772153
5,-633.0,0.45121951219512196,0.21518987341772153
6,-1542.0,0.4634146341463415,0.22784810126582278
7,-1542.0,0.4634146341463415,0.22784810126582278
8,-1542.0,0.4634146341463415,0.22784810126582278
9,-2451.0,0.475609756097561,0.24050632911392406
10,-1542.0,0.4634146341463415,0.22784810126582278
11,-1542.0,0.4634146341463415,0.22784810126582278
12,-1542.0,0.4634146341463415,0.22784810126582278
13,-2451.0,0.475609756097561,0.24050632911392406
14,-3360.0,0.4878048780487805,0.25316455696202533
15,-3360.0,0.4878048780487805,0.25316455696202533
16,-4269.0,0.5,0.26582278481012656
17,-5178.0,0.5121951219512195,0.27848101265822783
18,-6087.0,0.524390243902439,0.2911392405063291
19,-6087.0,0.524390243902439,0.2911392405063291
20,-6996.0,0.5365853658536586,0.3037974683544304
21,-9555.0,0.5487804878048781,0.3291139240506329
22,-10296.0,0.5365853658536586,0.3291139240506329
23,-10296.0,0.5365853658536586,0.3291139240506329
24,-11205.0,0.5487804878048781,0.34177215189873417
25,-12114.0,0.5609756097560976,0.35443037974683544
26,-12114.0,0.5609756097560976,0.35443037974683544
27,-12114.0,0.5609756097560976,0.35443037974683544
28,-14673.0,0.5731707317073171,0.37974683544303794
29,-14673.0,0.5731707317073171,0.37974683544303794
30,-14673.0,0.5731707317073171,0.37974683544303794
31,-14673.0,0.5731707317073171,0.37974683544303794
32,-13932.0,0.5853658536585367,0.37974683544303794
33,-13932.0,0.5853658536585367,0.37974683544303794
34,-13932.0,0.5853658536585367,0.37974683544303794
35,-14841.0,0.5975609756097561,0.3924050632911392
36,-14841.0,0.5975609756097561,0.3924050632911392
37,-14841.0,0.5975609756097561,0.3924050632911392
38,-14841.0,0.5975609756097561,0.3924050632911392
39,-15750.0,0.6097560975609756,0.4050632911392405
40,-18309.0,0.6219512195121951,0.43037974683544306
41,-18309.0,0.6219512195121951,0.43037974683544306
42,-19218.0,0.6341463414634146,0.4430379746835443
43,-19218.0,0.6341463414634146,0.4430379746835443
44,-19218.0,0.6341463414634146,0.4430379746835443
45,-18309.0,0.6219512195121951,0.43037974683544306
46,-18309.0,0.6219512195121951,0.43037974683544306
47,-20868.0,0.6341463414634146,0.45569620253164556
48,-21777.0,0.6463414634146342,0.46835443037974683
49,-24336.0,0.6585365853658537,0.49367088607594933
50,-23427.0,0.6463414634146342,0.4810126582278481
51,-22686.0,0.6585365853658537,0.4810126582278481
52,-22686.0,0.6585365853658537,0.4810126582278481
53,-25245.0,0.6707317073170732,0.5063291139240507
54,-25245.0,0.6707317073170732,0.5063291139240507
55,-25245.0,0.6707317073170732,0.5063291139240507
56,-25245.0,0.6707317073170732,0.5063291139240507
57,-25245.0,0.6707317073170732,0.5063291139240507
58,-25245.0,0.6707317073170732,0.5063291139240507
59,-25245.0,0.6707317073170732,0.5063291139240507
60,-25245.0,0.6707317073170732,0.5063291139240507
61,-25245.0,0.6707317073170732,0.5063291139240507
62,-25245.0,0.6707317073170732,0.5063291139240507
63,-26154.0,0.6829268292682927,0.5189873417721519
64,-26154.0,0.6829268292682927,0.5189873417721519
65,-26154.0,0.6829268292682927,0.5189873417721519
66,-26154.0,0.6829268292682927,0.5189873417721519
67,-26154.0,0.6829268292682927,0.5189873417721519
68,-26154.0,0.6829268292682927,0.5189873417721519
69,-26154.0,0.6829268292682927,0.5189873417721519
70,-26154.0,0.6829268292682927,0.5189873417721519
71,-26154.0,0.6829268292682927,0.5189873417721519
72,-26895.0,0.6707317073170732,0.5189873417721519
73,-25986.0,0.6585365853658537,0.5063291139240507
74,-26895.0,0.6707317073170732,0.5189873417721519
75,-26895.0,0.6707317073170732,0.5189873417721519
76,-26895.0,0.6707317073170732,0.5189873417721519
77,-26895.0,0.6707317073170732,0.5189873417721519
78,-27804.0,0.6829268292682927,0.5316455696202531
79,-27804.0,0.6829268292682927,0.5316455696202531
80,-27804.0,0.6829268292682927,0.5316455696202531
81,-26895.0,0.6707317073170732,0.5189873417721519
82,-27804.0,0.6829268292682927,0.5316455696202531
83,-27804.0,0.6829268292682927,0.5316455696202531
84,-27804.0,0.6829268292682927,0.5316455696202531
85,-27804.0,0.6829268292682927,0.5316455696202531
86,-28713.0,0.6951219512195123,0.5443037974683544
87,-28713.0,0.6951219512195123,0.5443037974683544
88,-28713.0,0.6951219512195123,0.5443037974683544
89,-29454.0,0.6829268292682927,0.5443037974683544
90,-29454.0,0.6829268292682927,0.5443037974683544
91,-29454.0,0.6829268292682927,0.5443037974683544
92,-29454.0,0.6829268292682927,0.5443037974683544
93,-32013.0,0.6951219512195123,0.569620253164557
94,-32922.0,0.7073170731707318,0.5822784810126582
95,-32922.0,0.7073170731707318,0.5822784810126582
96,-32922.0,0.7073170731707318,0.5822784810126582
97,-32922.0,0.7073170731707318,0.5822784810126582
98,-33663.0,0.6951219512195123,0.5822784810126582
99,-33663.0,0.6951219512195123,0.5822784810126582
100,-32754.0,0.6829268292682927,0.569620253164557
101,-32754.0,0.6829268292682927,0.569620253164557
102,-32754.0,0.6829268292682927,0.569620253164557
103,-32754.0,0.6829268292682927,0.569620253164557
104,-32013.0,0.6951219512195123,0.569620253164557
105,-32013.0,0.6951219512195123,0.569620253164557
106,-32922.0,0.7073170731707318,0.5822784810126582
107,-32922.0,0.7073170731707318,0.5822784810126582
108,-32922.0,0.7073170731707318,0.5822784810126582
109,-32922.0,0.7073170731707318,0.5822784810126582
110,-32922.0,0.7073170731707318,0.5822784810126582
111,-32922.0,0.7073170731707318,0.5822784810126582
112,-32013.0,0.6951219512195123,0.569620253164557
113,-32013.0,0.6951219512195123,0.569620253164557
114,-32013.0,0.6951219512195123,0.569620253164557
115,-32013.0,0.6951219512195123,0.569620253164557
116,-32013.0,0.6951219512195123,0.569620253164557
117,-32013.0,0.6951219512195123,0.569620253164557
118,-32013.0,0.6951219512195123,0.569620253164557
119,-32013.0,0.6951219512195123,0.569620253164557
120,-32013.0,0.6951219512195123,0.569620253164557
121,-32013.0,0.6951219512195123,0.569620253164557
122,-32013.0,0.6951219512195123,0.569620253164557
123,-32013.0,0.6951219512195123,0.569620253164557
124,-32922.0,0.7073170731707318,0.5822784810126582
125,-32922.0,0.7073170731707318,0.5822784810126582
126,-32922.0,0.7073170731707318,0.5822784810126582
127,-32922.0,0.7073170731707318,0.5822784810126582
128,-33831.0,0.7195121951219512,0.5949367088607594
129,-33831.0,0.7195121951219512,0.5949367088607594
130,-33831.0,0.7195121951219512,0.5949367088607594
131,-34740.0,0.7317073170731707,0.6075949367088608
132,-35649.0,0.7439024390243902,0.620253164556962
133,-36558.0,0.7560975609756098,0.6329113924050633
134,-35817.0,0.7682926829268293,0.6329113924050633
135,-35817.0,0.7682926829268293,0.6329113924050633
136,-35817.0,0.7682926829268293,0.6329113924050633
137,-35817.0,0.7682926829268293,0.6329113924050633
138,-34908.0,0.7560975609756098,0.620253164556962
139,-34908.0,0.7560975609756098,0.620253164556962
140,-34908.0,0.7560975609756098,0.620253164556962
141,-37467.0,0.7682926829268293,0.6455696202531646
142,-37467.0,0.7682926829268293,0.6455696202531646
143,-37467.0,0.7682926829268293,0.6455696202531646
144,-38376.0,0.7804878048780488,0.6582278481012658
145,-38376.0,0.7804878048780488,0.6582278481012658
146,-37467.0,0.7682926829268293,0.6455696202531646
147,-38376.0,0.7804878048780488,0.6582278481012658
148,-38376.0,0.7804878048780488,0.6582278481012658
149,-38376.0,0.7804878048780488,0.6582278481012658
150,-38376.0,0.7804878048780488,0.6582278481012658
151,-38376.0,0.7804878048780488,0.6582278481012658
152,-38376.0,0.7804878048780488,0.6582278481012658
153,-38376.0,0.7804878048780488,0.6582278481012658
154,-38376.0,0.7804878048780488,0.6582278481012658
155,-38376.0,0.7804878048780488,0.6582278481012658
156,-39285.0,0.7926829268292683,0.6708860759493671
157,-39285.0,0.7926829268292683,0.6708860759493671
158,-39285.0,0.7926829268292683,0.6708860759493671
159,-39285.0,0.7926829268292683,0.6708860759493671
160,-39285.0,0.7926829268292683,0.6708860759493671
161,-38376.0,0.7804878048780488,0.6582278481012658
162,-38376.0,0.7804878048780488,0.6582278481012658
163,-38376.0,0.7804878048780488,0.6582278481012658
164,-38376.0,0.7804878048780488,0.6582278481012658
165,-38376.0,0.7804878048780488,0.6582278481012658
166,-38376.0,0.7804878048780488,0.6582278481012658
167,-38376.0,0.7804878048780488,0.6582278481012658
168,-38376.0,0.7804878048780488,0.6582278481012658
169,-38376.0,0.7804878048780488,0.6582278481012658
170,-38376.0,0.7804878048780488,0.6582278481012658
171,-38376.0,0.7804878048780488,0.6582278481012658
172,-40935.0,0.7926829268292683,0.6835443037974683
173,-40935.0,0.7926829268292683,0.6835443037974683
174,-40935.0,0.7926829268292683,0.6835443037974683
175,-40935.0,0.7926829268292683,0.6835443037974683
176,-41676.0,0.7804878048780488,0.6835443037974683
177,-41676.0,0.7804878048780488,0.6835443037974683
178,-41676.0,0.7804878048780488,0.6835443037974683
179,-41676.0,0.7804878048780488,0.6835443037974683
180,-41676.0,0.7804878048780488,0.6835443037974683
181,-41676.0,0.7804878048780488,0.6835443037974683
182,-41676.0,0.7804878048780488,0.6835443037974683
183,-41676.0,0.7804878048780488,0.6835443037974683
184,-42585.0,0.7926829268292683,0.6962025316455696
185,-42585.0,0.7926829268292683,0.6962025316455696
186,-42585.0,0.7926829268292683,0.6962025316455696
187,-42585.0,0.7926829268292683,0.6962025316455696
188,-42585.0,0.7926829268292683,0.6962025316455696
189,-42585.0,0.7926829268292683,0.6962025316455696
190,-43494.0,0.8048780487804879,0.7088607594936709
191,-46053.0,0.8170731707317074,0.7341772151898734
192,-46053.0,0.8170731707317074,0.7341772151898734
193,-46962.0,0.8292682926829269,0.7468354430379747
194,-46962.0,0.8292682926829269,0.7468354430379747
195,-46962.0,0.8292682926829269,0.7468354430379747
196,-46962.0,0.8292682926829269,0.7468354430379747
197,-49521.0,0.8414634146341464,0.7721518987341772
198,-49521.0,0.8414634146341464,0.7721518987341772
199,-49521.0,0.8414634146341464,0.7721518987341772
200,-49521.0,0.8414634146341464,0.7721518987341772
201,-50430.0,0.8536585365853658,0.7848101265822784
202,-50430.0,0.8536585365853658,0.7848101265822784
203,-50430.0,0.8536585365853658,0.7848101265822784
204,-50430.0,0.8536585365853658,0.7848101265822784
205,-50430.0,0.8536585365853658,0.7848101265822784
206,-50430.0,0.8536585365853658,0.7848101265822784
207,-50430.0,0.8536585365853658,0.7848101265822784
208,-51339.0,0.8658536585365854,0.7974683544303798
209,-51339.0,0.8658536585365854,0.7974683544303798
210,-51339.0,0.8658536585365854,0.7974683544303798
211,-51339.0,0.8658536585365854,0.7974683544303798
212,-51339.0,0.8658536585365854,0.7974683544303798
213,-51339.0,0.8658536585365854,0.7974683544303798
214,-51339.0,0.8658536585365854,0.7974683544303798
215,-51339.0,0.8658536585365854,0.7974683544303798
216,-51339.0,0.8658536585365854,0.7974683544303798
217,-51339.0,0.8658536585365854,0.7974683544303798
218,-51339.0,0.8658536585365854,0.7974683544303798
219,-51339.0,0.8658536585365854,0.7974683544303798
220,-51339.0,0.8658536585365854,0.7974683544303798
221,-51339.0,0.8658536585365854,0.7974683544303798
222,-51339.0,0.8658536585365854,0.7974683544303798
223,-51339.0,0.8658536585365854,0.7974683544303798
224,-51339.0,0.8658536585365854,0.7974683544303798
225,-51339.0,0.8658536585365854,0.7974683544303798
226,-51339.0,0.8658536585365854,0.7974683544303798
227,-51339.0,0.8658536585365854,0.7974683544303798
228,-51339.0,0.8658536585365854,0.7974683544303798
229,-51339.0,0.8658536585365854,0.7974683544303798
230,-51339.0,0.8658536585365854,0.7974683544303798
231,-51339.0,0.8658536585365854,0.7974683544303798
232,-50430.0,0.8536585365853658,0.7848101265822784
233,-51339.0,0.8658536585365854,0.7974683544303798
234,-51339.0,0.8658536585365854,0.7974683544303798
235,-51339.0,0.8658536585365854,0.7974683544303798
236,-52248.0,0.8780487804878049,0.810126582278481
237,-52248.0,0.8780487804878049,0.810126582278481
238,-52248.0,0.8780487804878049,0.810126582278481
239,-52248.0,0.8780487804878049,0.810126582278481
240,-52248.0,0.8780487804878049,0.810126582278481
241,-52248.0,0.8780487804878049,0.810126582278481
242,-52248.0,0.8780487804878049,0.810126582278481
243,-52248.0,0.8780487804878049,0.810126582278481
244,-52248.0,0.8780487804878049,0.810126582278481
245,-52248.0,0.8780487804878049,0.810126582278481
246,-53157.0,0.8902439024390244,0.8227848101265822
247,-53157.0,0.8902439024390244,0.8227848101265822
248,-53157.0,0.8902439024390244,0.8227848101265822
249,-52248.0,0.8780487804878049,0.810126582278481
250,-52248.0,0.8780487804878049,0.810126582278481
251,-52248.0,0.8780487804878049,0.810126582278481
252,-52248.0,0.8780487804878049,0.810126582278481
253,-52248.0,0.8780487804878049,0.810126582278481
254,-52248.0,0.8780487804878049,0.810126582278481
255,-52248.0,0.8780487804878049,0.810126582278481
256,-52248.0,0.8780487804878049,0.810126582278481
257,-52248.0,0.8780487804878049,0.810126582278481
258,-52248.0,0.8780487804878049,0.810126582278481
259,-52248.0,0.8780487804878049,0.810126582278481
260,-52248.0,0.8780487804878049,0.810126582278481
261,-52248.0,0.8780487804878049,0.810126582278481
262,-51339.0,0.8658536585365854,0.7974683544303798
263,-51339.0,0.8658536585365854,0.7974683544303798
264,-51339.0,0.8658536585365854,0.7974683544303798
265,-53898.0,0.8780487804878049,0.8227848101265822
266,-53898.0,0.8780487804878049,0.8227848101265822
267,-53898.0,0.8780487804878049,0.8227848101265822
268,-53898.0,0.8780487804878049,0.8227848101265822
269,-53898.0,0.8780487804878049,0.8227848101265822
270,-54807.0,0.8902439024390244,0.8354430379746836
271,-54807.0,0.8902439024390244,0.8354430379746836
272,-54807.0,0.8902439024390244,0.8354430379746836
273,-54807.0,0.8902439024390244,0.8354430379746836
274,-54807.0,0.8902439024390244,0.8354430379746836
275,-54807.0,0.8902439024390244,0.8354430379746836
276,-54807.0,0.8902439024390244,0.8354430379746836
277,-54807.0,0.8902439024390244,0.8354430379746836
278,-54807.0,0.8902439024390244,0.8354430379746836
279,-54807.0,0.8902439024390244,0.8354430379746836
280,-55716.0,0.9024390243902439,0.8481012658227848
281,-55716.0,0.9024390243902439,0.8481012658227848
282,-55716.0,0.9024390243902439,0.8481012658227848
283,-55716.0,0.9024390243902439,0.8481012658227848
284,-55716.0,0.9024390243902439,0.8481012658227848
285,-55716.0,0.9024390243902439,0.8481012658227848
286,-55716.0,0.9024390243902439,0.8481012658227848
287,-55716.0,0.9024390243902439,0.8481012658227848
288,-55716.0,0.9024390243902439,0.8481012658227848
289,-56625.0,0.9146341463414634,0.8607594936708861
290,-56625.0,0.9146341463414634,0.8607594936708861
291,-56625.0,0.9146341463414634,0.8607594936708861
292,-56625.0,0.9146341463414634,0.8607594936708861
293,-56625.0,0.9146341463414634,0.8607594936708861
294,-56625.0,0.9146341463414634,0.8607594936708861
295,-56625.0,0.9146341463414634,0.8607594936708861
296,-56625.0,0.9146341463414634,0.8607594936708861
297,-56625.0,0.9146341463414634,0.8607594936708861
298,-56625.0,0.9146341463414634,0.8607594936708861
299,-56625.0,0.9146341463414634,0.8607594936708861
300,-56625.0,0.9146341463414634,0.8607594936708861
301,-56625.0,0.9146341463414634,0.8607594936708861
302,-56625.0,0.9146341463414634,0.8607594936708861
303,-57534.0,0.926829268292683,0.8734177215189873
304,-57534.0,0.926829268292683,0.8734177215189873
305,-57534.0,0.926829268292683,0.8734177215189873
306,-57534.0,0.926829268292683,0.8734177215189873
307,-57534.0,0.926829268292683,0.8734177215189873
308,-57534.0,0.926829268292683,0.8734177215189873
309,-57534.0,0.926829268292683,0.8734177215189873
310,-57534.0,0.926829268292683,0.8734177215189873
311,-57534.0,0.926829268292683,0.8734177215189873
312,-57534.0,0.926829268292683,0.8734177215189873
313,-58443.0,0.9390243902439025,0.8860759493670886
314,-58443.0,0.9390243902439025,0.8860759493670886
315,-58443.0,0.9390243902439025,0.8860759493670886
316,-58443.0,0.9390243902439025,0.8860759493670886
317,-58443.0,0.9390243902439025,0.8860759493670886
318,-59184.0,0.926829268292683,0.8860759493670886
319,-58275.0,0.9146341463414634,0.8734177215189873
320,-59016.0,0.9024390243902439,0.8734177215189873
321,-59016.0,0.9024390243902439,0.8734177215189873
322,-59016.0,0.9024390243902439,0.8734177215189873
323,-59016.0,0.9024390243902439,0.8734177215189873
324,-59016.0,0.9024390243902439,0.8734177215189873
325,-59016.0,0.9024390243902439,0.8734177215189873
326,-59016.0,0.9024390243902439,0.8734177215189873
327,-59016.0,0.9024390243902439,0.8734177215189873
328,-59016.0,0.9024390243902439,0.8734177215189873
329,-59016.0,0.9024390243902439,0.8734177215189873
330,-59016.0,0.9024390243902439,0.8734177215189873
331,-59016.0,0.9024390243902439,0.8734177215189873
332,-59016.0,0.9024390243902439,0.8734177215189873
333,-59016.0,0.9024390243902439,0.8734177215189873
334,-59016.0,0.9024390243902439,0.8734177215189873
335,-59016.0,0.9024390243902439,0.8734177215189873
336,-59016.0,0.9024390243902439,0.8734177215189873
337,-59016.0,0.9024390243902439,0.8734177215189873
338,-59016.0,0.9024390243902439,0.8734177215189873
339,-59016.0,0.9024390243902439,0.8734177215189873
340,-59016.0,0.9024390243902439,0.8734177215189873
341,-59016.0,0.9024390243902439,0.8734177215189873
342,-59016.0,0.9024390243902439,0.8734177215189873
343,-59016.0,0.9024390243902439,0.8734177215189873
344,-59016.0,0.9024390243902439,0.8734177215189873
345,-59016.0,0.9024390243902439,0.8734177215189873
346,-59016.0,0.9024390243902439,0.8734177215189873
347,-59016.0,0.9024390243902439,0.8734177215189873
348,-59016.0,0.9024390243902439,0.8734177215189873
349,-59016.0,0.9024390243902439,0.8734177215189873
350,-59016.0,0.9024390243902439,0.8734177215189873
351,-59016.0,0.9024390243902439,0.8734177215189873
352,-59016.0,0.9024390243902439,0.8734177215189873
353,-59016.0,0.9024390243902439,0.8734177215189873
354,-59016.0,0.9024390243902439,0.8734177215189873
355,-59016.0,0.9024390243902439,0.8734177215189873
356,-59016.0,0.9024390243902439,0.8734177215189873
357,-59016.0,0.9024390243902439,0.8734177215189873
358,-59016.0,0.9024390243902439,0.8734177215189873
359,-58107.0,0.8902439024390244,0.8607594936708861
360,-58107.0,0.8902439024390244,0.8607594936708861
361,-58107.0,0.8902439024390244,0.8607594936708861
362,-58107.0,0.8902439024390244,0.8607594936708861
363,-59016.0,0.9024390243902439,0.8734177215189873
364,-59016.0,0.9024390243902439,0.8734177215189873
365,-59016.0,0.9024390243902439,0.8734177215189873
366,-59016.0,0.9024390243902439,0.8734177215189873
367,-59016.0,0.9024390243902439,0.8734177215189873
368,-59016.0,0.9024390243902439,0.8734177215189873
369,-59016.0,0.9024390243902439,0.8734177215189873
370,-59016.0,0.9024390243902439,0.8734177215189873
371,-59016.0,0.9024390243902439,0.8734177215189873
372,-59016.0,0.9024390243902439,0.8734177215189873
373,-59016.0,0.9024390243902439,0.8734177215189873
374,-59016.0,0.9024390243902439,0.8734177215189873
375,-59016.0,0.9024390243902439,0.8734177215189873
376,-59016.0,0.9024390243902439,0.8734177215189873
377,-59016.0,0.9024390243902439,0.8734177215189873
378,-59016.0,0.9024390243902439,0.8734177215189873
379,-59016.0,0.9024390243902439,0.8734177215189873
380,-59016.0,0.9024390243902439,0.8734177215189873
381,-59016.0,0.9024390243902439,0.8734177215189873
382,-59016.0,0.9024390243902439,0.8734177215189873
383,-59016.0,0.9024390243902439,0.8734177215189873
384,-59016.0,0.9024390243902439,0.8734177215189873
385,-59016.0,0.9024390243902439,0.8734177215189873
